Location,Year,Month,Day,Avg_Temp,Precip_in,Humidity,Ref
West_SJ,2011,5,10,26.666666666666668,0.0,66.01538071038397,0
West_SJ,2011,5,11,26.499999999999996,0.0,71.91260199999999,0
West_SJ,2011,5,12,26.999999999999996,0.0,74.114944,0
West_SJ,2011,5,13,26.999999999999996,0.06,78.76171,0
West_SJ,2011,5,14,25.0,0.17,88.668915,0
West_SJ,2011,5,15,28.5,1.51,69.540513,0
West_SJ,2011,5,16,30.500000000000004,0.1,59.72270949999999,0
West_SJ,2011,5,17,25.500000000000004,0.19,84.12897699999999,0
West_SJ,2011,5,18,29.000000000000004,0.18,72.526475,0
West_SJ,2011,5,19,25.500000000000004,0.05,83.68460999999999,0
West_SJ,2011,5,20,25.833333333333336,0.25,90.73180823084667,0
West_SJ,2011,5,21,23.88888888888889,0.2753650605254689,84.496737026327,0
West_SJ,2011,5,22,26.666666666666668,0.03,68.29573376865004,0
West_SJ,2011,5,23,27.222222222222225,0.54,80.97543398925245,0
West_SJ,2011,5,24,26.999999999999996,0.12,86.56418,0
West_SJ,2011,5,25,26.944444444444446,0.69,79.40334299923688,0
West_SJ,2011,5,26,27.222222222222225,0.7233824049356762,92.74122455404252,0
West_SJ,2011,5,27,29.000000000000004,1.58,74.3993375,0
West_SJ,2011,5,28,28.5,0.01,79.547057,0
West_SJ,2011,5,29,28.333333333333336,0.0,82.31195098847002,0
West_SJ,2011,5,30,27.77777777777778,0.0,78.68973031912223,0
West_SJ,2011,5,31,26.944444444444446,0.45,75.48792009837608,0
West_SJ,2011,6,1,28.000000000000004,0.0,81.350508,0
West_SJ,2011,6,2,27.77777777777778,0.09,69.13121357342725,0
West_SJ,2011,6,3,26.666666666666668,0.43,81.37561298828422,0
West_SJ,2011,6,4,26.500000000000004,0.49,81.4744075,0
West_SJ,2011,6,5,26.999999999999996,0.5007475362839254,88.999712,0
West_SJ,2011,6,6,26.999999999999996,0.29,75.41889,0
West_SJ,2011,6,7,29.000000000000004,0.1,74.58425,0
West_SJ,2011,6,8,26.999999999999996,0.46,83.661227,0
West_SJ,2011,6,9,27.222222222222225,0.06,81.64585027439514,0
West_SJ,2011,6,10,30.500000000000004,0.15,72.4187295,0
West_SJ,2011,6,11,30.500000000000004,0.0,72.796428,0
West_SJ,2011,6,12,29.444444444444446,0.13,77.81570376225085,0
West_SJ,2011,6,13,29.000000000000004,0.23,77.01978199999999,0
West_SJ,2011,6,14,29.000000000000004,0.0,79.039246,0
West_SJ,2011,6,15,30.0,0.0,71.3922805,0
West_SJ,2011,6,16,25.0,0.0,81.268638,0
West_SJ,2011,6,17,30.0,0.4,74.60542,0
West_SJ,2011,6,18,28.88888888888889,0.35,78.88822779464856,0
West_SJ,2011,6,19,26.666666666666668,0.11,70.01782114085422,0
West_SJ,2011,6,20,27.5,0.58,78.96183273831831,0
West_SJ,2011,6,21,27.77777777777778,0.49,82.43220783498208,0
West_SJ,2011,6,22,30.0,0.0,74.60542,0
West_SJ,2011,6,23,30.0,0.0,70.39845,0
West_SJ,2011,6,24,30.0,0.0,70.26737,0
West_SJ,2011,6,25,29.000000000000004,0.0,72.263312,0
West_SJ,2011,6,26,28.000000000000004,0.027761931235577086,81.67683,0
West_SJ,2011,6,27,28.055555555555557,0.1,81.43461510811785,0
West_SJ,2011,6,28,24.722222222222225,0.11,71.39707597083627,0
West_SJ,2011,6,29,27.77777777777778,0.02,61.561508995000686,0
West_SJ,2011,6,30,28.500000000000007,0.0,76.672255,0
West_SJ,2011,7,1,28.333333333333336,0.0,71.3439497519033,0
West_SJ,2011,7,2,26.944444444444446,1.05,85.5574,0
West_SJ,2011,7,3,26.000000000000007,0.15,83.86393699999999,0
West_SJ,2011,7,4,29.499999999999996,1.5,73.9195555,0
West_SJ,2011,7,5,30.0,0.0,70.26737,0
West_SJ,2011,7,6,28.333333333333336,0.2,80.08028793215054,0
West_SJ,2011,7,7,25.500000000000004,1.53,88.936207,0
West_SJ,2011,7,8,28.500000000000007,0.39,72.42481000000001,0
West_SJ,2011,7,9,28.500000000000007,0.0,81.40572,0
West_SJ,2011,7,10,28.000000000000004,0.0,81.635062,0
West_SJ,2011,7,11,28.61111111111111,0.0,71.06397641935877,0
West_SJ,2011,7,12,26.999999999999996,0.52,83.82468499999999,0
West_SJ,2011,7,13,30.0,0.15,70.26737,0
West_SJ,2011,7,14,28.000000000000004,0.67,75.63626099999999,0
West_SJ,2011,7,15,28.000000000000004,0.6511640864305439,81.67683,0
West_SJ,2011,7,16,28.5,0.6297384982414707,72.3551,0
West_SJ,2011,7,17,32.04011885491105,1.116538450843773,66.96868691129691,0
West_SJ,2011,7,18,28.5,0.4752993621052626,79.3621445,0
West_SJ,2011,7,19,30.500000000000004,0.42741058487069694,72.60798,0
West_SJ,2011,7,20,28.000000000000004,0.32,83.772194,0
West_SJ,2011,7,21,29.499999999999996,0.03,76.741313,0
West_SJ,2011,7,22,30.0,0.13,66.15182,0
West_SJ,2011,7,23,28.500000000000007,0.42,86.392995,0
West_SJ,2011,7,24,29.000000000000004,0.68,83.88154,0
West_SJ,2011,7,25,28.88888888888889,0.03,80.39426384492187,0
West_SJ,2011,7,26,28.055555555555557,0.0,75.37676084932347,0
West_SJ,2011,7,27,28.000000000000004,0.0,79.052575,0
West_SJ,2011,7,28,28.000000000000004,0.86,79.50780499999999,0
West_SJ,2011,7,29,29.499999999999996,1.02,79.24348,0
West_SJ,2011,7,30,27.5,1.2,82.226355,0
West_SJ,2011,7,31,29.499999999999996,0.22,72.35537500000001,0
West_SJ,2011,8,1,28.333333333333336,0.28,66.00840880579725,0
West_SJ,2011,8,2,28.61111111111111,0.5,85.24026121517608,0
West_SJ,2011,8,3,27.5,1.5,65.69152708584566,0
West_SJ,2011,8,4,27.5,1.4922232254498733,79.89562318777021,0
West_SJ,2011,8,5,30.0,0.11,84.49077604167954,0
West_SJ,2011,8,6,30.833333333333336,0.0,75.21395957683379,0
West_SJ,2011,8,7,29.722222222222225,0.0,73.3144686057906,0
West_SJ,2011,8,8,28.88888888888889,0.0,78.33839232968492,0
West_SJ,2011,8,9,29.444444444444446,0.0,65.64968453209384,0
West_SJ,2011,8,10,29.722222222222225,0.05,63.19450626986787,0
West_SJ,2011,8,11,29.722222222222225,0.59,81.8699386074099,0
West_SJ,2011,8,12,28.61111111111111,0.1,78.02130995140384,0
West_SJ,2011,8,13,29.104830998883845,0.12081510026554378,68.22756262904171,0
West_SJ,2011,8,14,29.166666666666668,0.16,65.69634495352386,0
West_SJ,2011,8,15,30.0,0.0,58.25045344703316,0
West_SJ,2011,8,16,30.0,0.36,84.22365568935177,0
West_SJ,2011,8,17,29.444444444444446,0.36,82.93703086136546,0
West_SJ,2011,8,18,29.444444444444446,0.2,72.33251646375594,0
West_SJ,2011,8,19,28.055555555555557,0.57,74.68434112601824,0
West_SJ,2011,8,20,28.333333333333336,1.45,72.67313350247315,0
West_SJ,2011,8,21,30.27777777777778,0.02,64.17527972855018,0
West_SJ,2011,8,22,29.722222222222225,1.58,71.71850340083361,0
West_SJ,2011,8,23,28.26742949468486,1.5659018659473685,79.30535547164236,0
West_SJ,2011,8,24,26.944444444444446,1.4,85.3889142566305,0
West_SJ,2011,8,25,30.0,0.03,68.08153022202357,0
West_SJ,2011,8,26,26.944444444444446,1.4,81.396652545992,0
West_SJ,2011,8,27,28.61111111111111,0.0,67.65682606563814,0
West_SJ,2011,8,28,29.722222222222225,0.0,65.8119303383586,0
West_SJ,2011,8,29,28.333333333333336,0.04,88.07157579588974,0
West_SJ,2011,8,30,28.333333333333336,0.13,86.27997904906351,0
West_SJ,2011,8,31,28.333333333333336,0.02,66.66905030477618,0
West_SJ,2011,9,1,28.61111111111111,0.02,68.59530260659352,0
West_SJ,2011,9,2,28.055555555555557,0.08,76.6420168404179,0
West_SJ,2011,9,3,28.88888888888889,0.01,74.48064982251701,0
West_SJ,2011,9,4,28.88888888888889,0.01,81.80487669295805,0
West_SJ,2011,9,5,28.333333333333336,0.2,89.29828970832615,0
West_SJ,2011,9,6,28.333333333333336,0.0,90.81423262677293,0
West_SJ,2011,9,7,28.88888888888889,0.0,76.79251473713045,0
West_SJ,2011,9,8,29.166666666666668,0.02,75.79341809690752,0
West_SJ,2011,9,9,27.77777777777778,0.48,84.74839361381018,0
West_SJ,2011,9,10,27.5,0.0,72.26772318912377,0
West_SJ,2011,9,11,28.88888888888889,0.23,80.29194625341799,0
West_SJ,2011,9,12,28.61111111111111,0.0,68.51004683171085,0
West_SJ,2011,9,13,30.0,0.02,75.71304785615816,0
West_SJ,2011,9,14,24.444444444444446,0.5,85.5437175104696,0
West_SJ,2011,9,15,26.11111111111111,0.16,92.19655703747131,0
West_SJ,2011,9,16,28.61111111111111,0.0,83.43576181709156,0
West_SJ,2011,9,17,27.222222222222225,0.09,88.42260020096094,0
West_SJ,2011,9,18,26.944444444444446,0.03,60.792703126515576,0
West_SJ,2011,9,19,27.222222222222225,0.45,69.7403923323404,0
West_SJ,2011,9,20,27.5,1.03,68.95172892610331,0
West_SJ,2011,9,21,27.77777777777778,0.0,69.23330245520164,0
West_SJ,2011,9,22,28.055555555555557,0.0,63.06056215270162,0
West_SJ,2011,9,23,28.055555555555557,0.04,77.96333863310191,0
West_SJ,2011,9,24,28.055555555555557,0.0,84.70062558719329,0
West_SJ,2011,9,25,28.333333333333336,1.5,83.981987606992,0
West_SJ,2011,9,26,27.222222222222225,0.35,72.9529943815053,0
West_SJ,2011,9,27,28.055555555555557,0.85,66.90030294792342,0
West_SJ,2011,9,28,28.61111111111111,0.1,73.86522644975487,0
West_SJ,2011,9,29,28.333333333333336,0.02,79.4921780345769,0
West_SJ,2011,9,30,27.77777777777778,0.0,62.789725650838875,0
West_SJ,2011,10,1,28.055555555555557,0.0,70.31616138006706,0
West_SJ,2011,10,2,29.166666666666668,0.0,79.29184616700672,0
West_SJ,2011,10,3,29.166666666666668,0.18,66.1364590736145,0
West_SJ,2011,10,4,28.055555555555557,0.0,80.02597481597208,0
West_SJ,2011,10,5,26.944444444444446,0.25,73.49625767102489,0
West_SJ,2011,10,6,27.77777777777778,1.18,88.84458517874157,0
West_SJ,2011,10,7,28.055555555555557,0.15,70.42609761312953,0
West_SJ,2011,10,8,28.333333333333336,0.0,81.89190274491283,0
West_SJ,2011,10,9,28.333333333333336,1.18,72.81246736109195,0
West_SJ,2011,10,10,28.055555555555557,0.36,87.79396572036889,0
West_SJ,2011,10,11,26.944444444444446,0.0,70.95783376111815,0
West_SJ,2011,10,12,27.77777777777778,0.42,83.00430335317321,0
West_SJ,2011,10,13,27.77777777777778,0.09,61.954054423011975,0
West_SJ,2011,10,14,27.5,0.0,66.49913706602212,0
West_SJ,2011,10,15,28.333333333333336,0.03,81.36499096245412,0
West_SJ,2011,10,16,27.222222222222225,0.0,64.03472010651245,0
West_SJ,2011,10,17,26.944444444444446,0.27,64.53812756382398,0
West_SJ,2011,10,18,26.666666666666668,0.35,82.80159915714788,0
West_SJ,2011,10,19,26.944444444444446,0.0,83.26856815003967,0
West_SJ,2011,10,20,27.77777777777778,0.3,68.66192488915495,0
West_SJ,2011,10,21,27.222222222222225,0.24,81.26249978992628,0
West_SJ,2011,10,22,26.38888888888889,0.11,84.1398588586541,0
West_SJ,2011,10,23,26.944444444444446,0.0,64.174706788744,0
West_SJ,2011,10,24,27.5,0.037144270878298635,71.82704871364662,0
West_SJ,2011,10,25,29.000000000000004,0.07,76.35815,0
West_SJ,2011,10,26,28.999999999999996,0.04,76.305214,0
West_SJ,2011,10,27,28.999999999999996,0.02,76.1674,0
West_SJ,2011,10,28,28.000000000000004,0.16,74.88695,0
West_SJ,2011,10,29,27.5,0.15,80.04238,0
West_SJ,2011,10,30,28.000000000000004,0.0,73.53807,0
West_SJ,2011,10,31,28.000000000000004,0.5929285527908484,76.8933,0
West_SJ,2011,11,1,27.5,0.35,80.2495,0
West_SJ,2011,11,2,28.000000000000004,0.0,76.609436,0
West_SJ,2011,11,3,26.500000000000004,0.05,80.87486,0
West_SJ,2011,11,4,28.5,0.0,74.388084,0
West_SJ,2011,11,5,28.5,0.0,76.05995,0
West_SJ,2011,11,6,28.5,0.0,77.25887,0
West_SJ,2011,11,7,28.000000000000004,0.0,83.24516,0
West_SJ,2011,11,8,26.999999999999996,0.6,86.79053,0
West_SJ,2011,11,9,27.5,0.24,83.20769,0
West_SJ,2011,11,10,26.999999999999996,1.1,82.2473,0
West_SJ,2011,11,11,28.000000000000004,1.18,79.2264,0
West_SJ,2011,11,12,27.5,0.0,76.6757,0
West_SJ,2011,11,13,28.000000000000004,0.11,74.48118,0
West_SJ,2011,11,14,27.5,0.04,83.13627,0
West_SJ,2011,11,15,28.5,0.41,73.94663,0
West_SJ,2011,11,16,26.999999999999996,0.24,71.95221,0
West_SJ,2011,11,17,27.5,0.15,75.95404,0
West_SJ,2011,11,18,26.999999999999996,0.028420613951555915,74.94603,0
West_SJ,2011,11,19,28.000000000000004,0.008274263818705057,65.47303,0
West_SJ,2011,11,20,28.000000000000004,0.0,75.7419,0
West_SJ,2011,11,21,27.5,0.0,74.85816,0
West_SJ,2011,11,22,28.000000000000004,0.041897861526519926,75.83508,0
West_SJ,2011,11,23,27.5,0.0,73.32885,0
West_SJ,2011,11,24,26.500000000000004,0.10686258758374606,79.14191,0
West_SJ,2011,11,25,25.500000000000004,0.010166746372332943,83.54283,0
West_SJ,2011,11,26,25.500000000000004,0.00664397766560808,89.04075,0
West_SJ,2011,11,27,26.500000000000004,0.00010216022582557447,80.97062,0
West_SJ,2011,11,28,26.000000000000007,0.85,81.78232,0
West_SJ,2011,11,29,26.999999999999996,0.4,76.29215,0
West_SJ,2011,11,30,26.000000000000007,0.06,78.32675,0
West_SJ,2011,12,1,26.000000000000007,0.2,77.47241,0
West_SJ,2011,12,2,26.500000000000004,0.0,78.03387,0
West_SJ,2011,12,3,26.499999999999996,0.01,65.67636,0
West_SJ,2011,12,4,25.0,0.0,70.38376,0
West_SJ,2011,12,5,25.500000000000004,0.0,78.0703,0
West_SJ,2011,12,6,28.5,0.06,68.181974,0
West_SJ,2011,12,7,28.999999999999996,0.0,71.5384,0
West_SJ,2011,12,8,27.5,0.0,79.48245,0
West_SJ,2011,12,9,26.499999999999996,0.3,89.50228461172283,0
West_SJ,2011,12,10,26.000000000000007,0.2879775312871853,85.45987,0
West_SJ,2011,12,11,26.500000000000004,0.96,79.4106,0
West_SJ,2011,12,12,26.500000000000004,0.06,74.43705,0
West_SJ,2011,12,13,26.944444444444446,0.0,72.5482753362336,0
West_SJ,2011,12,14,28.055555555555557,0.0,66.71571763806702,0
West_SJ,2011,12,15,26.999999999999996,0.23,67.34552791105986,0
West_SJ,2011,12,16,26.500000000000004,0.03,64.2594,0
West_SJ,2011,12,17,26.500000000000004,0.01,66.10599,0
West_SJ,2011,12,18,27.5,0.0,60.155586,0
West_SJ,2011,12,19,26.999999999999996,0.09,64.04383212221714,0
West_SJ,2011,12,20,25.0,0.0,74.813675,0
West_SJ,2011,12,21,26.500000000000004,0.16,65.003426,0
West_SJ,2011,12,22,26.500000000000004,0.09,65.587135,0
West_SJ,2011,12,23,26.000000000000007,0.06,69.1031,0
West_SJ,2011,12,24,26.999999999999996,0.01,66.73677,0
West_SJ,2011,12,25,26.500000000000004,0.15,71.03632,0
West_SJ,2011,12,26,27.5,0.15,61.221878,0
West_SJ,2011,12,27,26.500000000000004,0.0,69.56928,0
West_SJ,2011,12,28,25.500000000000004,0.12,82.111275,0
West_SJ,2011,12,29,26.500000000000004,0.01,75.3177,0
West_SJ,2011,12,30,26.500000000000004,0.0,76.628174,0
West_SJ,2011,12,31,26.000000000000007,0.26,79.59492,0
West_SJ,2012,1,1,26.000000000000007,0.42,78.30823,0
West_SJ,2012,1,2,25.500000000000004,0.01,82.25894,0
West_SJ,2012,1,3,26.0,0.0,78.43865,0
West_SJ,2012,1,4,25.500000000000004,0.26,79.29642,0
West_SJ,2012,1,5,26.000000000000007,0.0,83.94257,0
West_SJ,2012,1,6,26.000000000000007,0.21,84.791534,0
West_SJ,2012,1,7,26.000000000000007,0.9,81.768196,0
West_SJ,2012,1,8,26.000000000000007,0.03,74.59206,0
West_SJ,2012,1,9,25.500000000000004,0.0,76.394966,0
West_SJ,2012,1,10,26.000000000000007,0.0,72.750916,0
West_SJ,2012,1,11,26.999999999999996,0.0,72.78410769217109,0
West_SJ,2012,1,12,26.000000000000007,0.0,67.68486,0
West_SJ,2012,1,13,26.500000000000004,0.0,77.874725,0
West_SJ,2012,1,14,26.500000000000004,0.0,74.58736,0
West_SJ,2012,1,15,26.500000000000004,0.0,76.04548,0
West_SJ,2012,1,16,26.500000000000004,0.03,69.29976,0
West_SJ,2012,1,17,24.499999999999996,0.15,74.068924,0
West_SJ,2012,1,18,26.000000000000007,0.44,67.65357,0
West_SJ,2012,1,19,25.0,0.39,76.71107,0
West_SJ,2012,1,20,26.000000000000007,0.0,74.03726,0
West_SJ,2012,1,21,25.0,0.0,79.586716,0
West_SJ,2012,1,22,26.000000000000007,0.08,70.633965,0
West_SJ,2012,1,23,26.000000000000007,0.0,66.13796,0
West_SJ,2012,1,24,26.999999999999996,0.01,60.570314967493005,0
West_SJ,2012,1,25,26.500000000000004,0.0,63.27866,0
West_SJ,2012,1,26,25.0,0.0,67.5107,0
West_SJ,2012,1,27,25.500000000000004,0.12,72.39513,0
West_SJ,2012,1,28,24.499999999999996,0.09,76.5071,0
West_SJ,2012,1,29,26.500000000000004,0.61,71.75957,0
West_SJ,2012,1,30,25.0,0.24,81.61718,0
West_SJ,2012,1,31,26.500000000000004,0.61,74.99135,0
West_SJ,2012,2,1,25.500000000000004,0.05,73.18689,0
West_SJ,2012,2,2,25.500000000000004,0.28,77.194786,0
West_SJ,2012,2,3,25.500000000000004,0.37,73.342384,0
West_SJ,2012,2,4,26.000000000000007,0.57,68.995705,0
West_SJ,2012,2,5,25.500000000000004,0.41,79.59941,0
West_SJ,2012,2,6,25.0,0.0,79.17022,0
West_SJ,2012,2,7,25.0,0.12,80.03564,0
West_SJ,2012,2,8,26.000000000000007,0.15,79.18649,0
West_SJ,2012,2,9,26.500000000000004,0.12,80.150215,0
West_SJ,2012,2,10,28.000000000000004,0.0,69.47213,0
West_SJ,2012,2,11,26.999999999999996,0.0,70.28404,0
West_SJ,2012,2,12,26.500000000000004,0.0,69.10719,0
West_SJ,2012,2,13,25.0,0.0,75.19367,0
West_SJ,2012,2,14,25.0,0.12,81.37332,0
West_SJ,2012,2,15,25.500000000000004,0.15,78.7949,0
West_SJ,2012,2,16,26.000000000000007,0.07,74.91028,0
West_SJ,2012,2,17,26.500000000000004,0.0,68.23032,0
West_SJ,2012,2,18,25.500000000000004,0.0,72.10798,0
West_SJ,2012,2,19,25.500000000000004,0.06936072960591472,78.8173,0
West_SJ,2012,2,20,25.0,0.39,70.10483,0
West_SJ,2012,2,21,25.500000000000004,0.0,74.92495,0
West_SJ,2012,2,22,26.500000000000004,0.02,66.56752,0
West_SJ,2012,2,23,26.500000000000004,0.13,74.97838,0
West_SJ,2012,2,24,26.000000000000007,0.08,78.496704,0
West_SJ,2012,2,25,26.000000000000007,0.0,73.16255,0
West_SJ,2012,2,26,26.500000000000004,0.15,74.94717,0
West_SJ,2012,2,27,26.999999999999996,0.03,68.00961,0
West_SJ,2012,2,28,26.000000000000007,0.04,76.57617,0
West_SJ,2012,2,29,26.500000000000004,0.0,67.2482,0
West_SJ,2012,3,1,25.0,0.0,80.47531,0
West_SJ,2012,3,2,26.000000000000007,0.37,74.4552,0
West_SJ,2012,3,3,26.000000000000007,0.33,80.08498,0
West_SJ,2012,3,4,26.500000000000004,0.0,77.97031,0
West_SJ,2012,3,5,26.000000000000007,0.15,73.026344,0
West_SJ,2012,3,6,26.500000000000004,0.03,70.17277,0
West_SJ,2012,3,7,25.500000000000004,0.23,73.46312,0
West_SJ,2012,3,8,26.000000000000007,0.49,70.097664,0
West_SJ,2012,3,9,26.000000000000007,0.0,72.761444,0
West_SJ,2012,3,10,25.500000000000004,0.21,74.52639,0
West_SJ,2012,3,11,26.500000000000004,0.31,74.514206,0
West_SJ,2012,3,12,26.000000000000007,0.02,71.65482,0
West_SJ,2012,3,13,25.500000000000004,0.0,70.47117,0
West_SJ,2012,3,14,26.500000000000004,0.04,70.92289,0
West_SJ,2012,3,15,26.500000000000004,0.0,65.92775,0
West_SJ,2012,3,16,26.500000000000004,0.0,65.796364,0
West_SJ,2012,3,17,26.500000000000004,0.0,69.07387,0
West_SJ,2012,3,18,26.500000000000004,0.0,72.52941,0
West_SJ,2012,3,19,26.500000000000004,0.0,71.78024,0
West_SJ,2012,3,20,26.500000000000004,0.0,70.46906,0
West_SJ,2012,3,21,26.999999999999996,0.0,70.21844,0
West_SJ,2012,3,22,24.499999999999996,0.9,88.563255,0
West_SJ,2012,3,23,24.499999999999996,0.9387634227987685,80.67965,0
West_SJ,2012,3,24,26.500000000000004,0.57,76.098785,0
West_SJ,2012,3,25,24.499999999999996,1.45,89.644745,0
West_SJ,2012,3,26,26.500000000000004,0.63,77.17424,0
West_SJ,2012,3,27,25.0,0.25,72.01503,0
West_SJ,2012,3,28,26.500000000000004,0.02,78.83774,0
West_SJ,2012,3,29,31.555720008422366,0.36,84.779205,0
West_SJ,2012,3,30,25.0,0.39023910573972687,87.840416,0
West_SJ,2012,3,31,26.500000000000004,0.69,75.99377,0
West_SJ,2012,4,1,27.5,0.41,71.8887,0
West_SJ,2012,4,2,28.000000000000004,0.0,70.8901,0
West_SJ,2012,4,3,27.5,0.0,73.64546,0
West_SJ,2012,4,4,27.5,0.0,73.716774,0
West_SJ,2012,4,5,27.5,0.0,72.72046,0
West_SJ,2012,4,6,27.5,0.0,73.6106,0
West_SJ,2012,4,7,28.000000000000004,0.0,72.35691,0
West_SJ,2012,4,8,28.000000000000004,0.0,71.531364,0
West_SJ,2012,4,9,26.000000000000007,0.06,80.54492,0
West_SJ,2012,4,10,26.999999999999996,0.23,78.28362,0
West_SJ,2012,4,11,28.000000000000004,0.0,73.96631,0
West_SJ,2012,4,12,28.000000000000004,0.0,74.689606,0
West_SJ,2012,4,13,28.000000000000004,0.17,76.929726,0
West_SJ,2012,4,14,25.500000000000004,0.59,90.00862,0
West_SJ,2012,4,15,26.000000000000007,0.8,59.983124,0
West_SJ,2012,4,16,26.999999999999996,0.0,54.39080943800437,0
West_SJ,2012,4,17,26.999999999999996,0.20488078010314487,49.350672956703534,0
West_SJ,2012,4,18,26.000000000000007,0.0,62.91824,0
West_SJ,2012,4,19,26.0,0.0,64.313126,0
West_SJ,2012,4,20,26.500000000000004,0.0,67.95453,0
West_SJ,2012,4,21,26.500000000000004,0.0,77.15995,0
West_SJ,2012,4,22,28.000000000000004,0.03972582613547602,75.85363,0
West_SJ,2012,4,23,29.499999999999996,0.0,67.48014,0
West_SJ,2012,4,24,30.0,0.0,58.99796369925943,0
West_SJ,2012,4,25,28.5,0.0,78.82935,0
West_SJ,2012,4,26,28.5,0.11,75.55248,0
West_SJ,2012,4,27,26.999999999999996,0.09,78.14569,0
West_SJ,2012,4,28,28.5,0.0,67.19714,0
West_SJ,2012,4,29,27.5,0.03,73.879036,0
West_SJ,2012,4,30,26.999999999999996,0.04,74.81441,0
West_SJ,2012,5,1,27.5,0.6,70.88493,0
West_SJ,2012,5,2,26.500000000000004,0.15,86.29706,0
West_SJ,2012,5,3,26.500000000000004,1.17,83.38619,0
West_SJ,2012,5,4,27.5,0.06,86.25554,0
West_SJ,2012,5,5,26.500000000000004,0.12,83.00781,0
West_SJ,2012,5,6,26.500000000000004,1.5,80.2821,0
West_SJ,2012,5,7,26.999999999999996,0.25,77.681755,0
West_SJ,2012,5,8,28.000000000000004,0.0,76.67526,0
West_SJ,2012,5,9,28.5,0.24,79.78943,0
West_SJ,2012,5,10,28.000000000000004,0.9,78.439285,0
West_SJ,2012,5,11,28.5,0.0,83.88748,0
West_SJ,2012,5,12,29.499999999999996,-0.029944171522756934,77.51702,0
West_SJ,2012,5,13,28.999999999999996,0.0,76.77844,0
West_SJ,2012,5,14,28.5,0.05,75.11286,0
West_SJ,2012,5,15,28.5,0.0,73.056885,0
West_SJ,2012,5,16,28.5,0.0,73.3859,0
West_SJ,2012,5,17,28.000000000000004,0.14,78.953186,0
West_SJ,2012,5,18,27.5,0.35,82.57361,0
West_SJ,2012,5,19,28.999999999999996,0.33312697182199363,65.469154,0
West_SJ,2012,5,20,27.5,0.0,79.510506,0
West_SJ,2012,5,21,28.000000000000004,0.0,74.70171,0
West_SJ,2012,5,22,27.5,0.0,80.34989,0
West_SJ,2012,5,23,28.999999999999996,0.11,73.017815,0
West_SJ,2012,5,24,28.5,0.0,69.85232,0
West_SJ,2012,5,25,28.5,0.0,66.5486,0
West_SJ,2012,5,26,27.5,0.0,67.73151,0
West_SJ,2012,5,27,27.5,0.0,72.090256,0
West_SJ,2012,5,28,28.999999999999996,0.0,72.031425,0
West_SJ,2012,5,29,28.000000000000004,0.34,75.00818,0
West_SJ,2012,5,30,29.499999999999996,0.0,70.90015,0
