station,day,max_temp_f,min_temp_f,precip_in,min_rh,avg_rh,max_rh
TJSJ,3/9/2000,81,72,0.03,47.2297,59.276062,76.1334
TJSJ,3/10/2000,81,71,0,52.1938,62.232307,73.2155
TJSJ,3/11/2000,82,73,0,43.5648,63.930122,73.4916
TJSJ,3/12/2000,83,72,0,54.6256,68.51203,78.723
TJSJ,3/13/2000,82,71,0,50.681,68.68999,86.7675
TJSJ,3/14/2000,83,71,0,54.5016,68.2185,78.4937
TJSJ,3/15/2000,84,71,0.06,52.7537,70.813034,87.5043
TJSJ,3/16/2000,83,73,0,52.9345,69.654274,81.7121
TJSJ,3/17/2000,81,72,0.08,64.2645,74.335526,88.5078
TJSJ,3/18/2000,83,70,0,56.7175,73.428406,87.2551
TJSJ,3/19/2000,81,68,0,50.3941,63.630722,83.9141
TJSJ,3/20/2000,81,67,0,58.1365,68.97235,78.6606
TJSJ,3/21/2000,80,71,0.03,50.5508,70.917595,84.1584
TJSJ,3/22/2000,82,70,0.02,46.792,64.43374,88.3433
TJSJ,3/23/2000,80,70,0.03,55.7042,67.98505,87.2551
TJSJ,3/24/2000,81,70,0.04,52.6554,68.43709,87.2551
TJSJ,3/25/2000,82,71,0,48.9304,63.689888,75.5747
TJSJ,3/26/2000,81,69,0,56.4515,69.05671,83.9813
TJSJ,3/27/2000,83,70,0,52.9345,70.82944,84.1034
TJSJ,3/28/2000,83,71,0.33,58.5141,81.531876,96.4461
TJSJ,3/29/2000,86,73,0.16,57.1246,83.66302,96.4461
TJSJ,3/30/2000,87,73,0,56.9164,78.51732,90.14
TJSJ,3/31/2000,84,76,0,60.7359,66.11504,81.8483
TJSJ,4/1/2000,83,73,0,58.5141,73.76862,81.7121
TJSJ,4/2/2000,81,73,0,67.2191,75.28782,87.4073
TJSJ,4/3/2000,82,73,0.03,52.4748,67.327934,87.4073
TJSJ,4/4/2000,81,69,0.21,56.4515,74.29571,87.2551
TJSJ,4/5/2000,86,70,0,47.974,76.272095,90.0191
TJSJ,4/6/2000,82,72,0,69.4343,78.47338,87.3539
TJSJ,4/7/2000,84,75,0,65.1269,78.3757,88.5888
TJSJ,4/8/2000,84,73,0.04,58.6546,75.41736,90.7287
TJSJ,4/9/2000,86,75,0,51.4025,68.40727,84.3436
TJSJ,4/10/2000,86,73,0,57.1246,72.45132,84.2241
TJSJ,4/11/2000,84,75,0.01,58.6546,68.80016,81.8483
TJSJ,4/12/2000,85,73,0.07,58.6546,71.890915,88.5078
TJSJ,4/13/2000,85,75,0.02,56.9815,71.39534,81.7866
TJSJ,4/14/2000,84,72,0.17,54.7739,70.345764,94.057
TJSJ,4/15/2000,84,74,0.01,52.7537,67.30306,78.723
TJSJ,4/16/2000,81,70,0.43,59.9939,73.988625,90.6553
TJSJ,4/17/2000,83,72,0.02,52.4748,72.11279,87.5043
TJSJ,4/18/2000,87,73,0,49.6623,70.88337,90.14
TJSJ,4/19/2000,87,74,0,53.181,73.22845,87.5043
TJSJ,4/20/2000,86,73,0.03,54.7739,73.891365,87.5043
TJSJ,4/21/2000,86,74,0,57.1246,74.22485,87.4515
TJSJ,4/22/2000,89,73,0.02,48.1197,71.62825,87.4073
TJSJ,4/23/2000,87,74,0,55.0443,74.80579,87.5043
TJSJ,4/24/2000,88,75,0,51.6825,75.284195,87.5481
TJSJ,4/25/2000,86,77,0,61.1182,76.47989,84.5256
TJSJ,4/26/2000,86,75,0,58.9106,74.19914,84.9155
TJSJ,4/27/2000,88,75,0,46.4831,70.93781,84.9155
TJSJ,4/28/2000,88,74,0.01,49.6625,68.55433,87.5043
TJSJ,4/29/2000,84,74,0.13,56.509,77.6476,87.5043
TJSJ,4/30/2000,84,71,0,54.6256,73.177635,86.7675
TJSJ,5/1/2000,88,73,0,48.2631,69.08625,87.4073
TJSJ,5/2/2000,84,76,0,58.5141,62.837936,76.4766
TJSJ,5/3/2000,86,73,0.05,61.1182,79.174515,88.5078
TJSJ,5/4/2000,85,73,0.13,60.8714,79.47754,94.1002
TJSJ,5/5/2000,85,73,0.05,65.0019,77.77901,94.1002
TJSJ,5/6/2000,86,75,0,60.9838,72.31941,84.3436
TJSJ,5/7/2000,86,75,0,63.013,73.04466,83.3239
TJSJ,5/8/2000,86,74,0.07,57.1246,75.090126,88.5888
TJSJ,5/9/2000,88,75,0,53.0308,71.69555,84.3436
TJSJ,5/10/2000,89,76,0,55.4582,73.569916,84.9155
TJSJ,5/11/2000,83,72,3.28,69.5285,86.25435,100
TJSJ,5/12/2000,84,71,0,62.7745,78.04192,93.46576
TJSJ,5/13/2000,85,75,0,60.9838,74.776886,88.5888
TJSJ,5/14/2000,85,74,0,65.1269,74.91981,87.4515
TJSJ,5/15/2000,86,75,0,56.9815,74.12461,88.5888
TJSJ,5/16/2000,87,74,0,63.1423,74.95126,84.8003
TJSJ,5/17/2000,85,77,0.01,63.0313,75.80632,87.6003
TJSJ,5/18/2000,86,76,0,67.4378,80.34806,90.2933
TJSJ,5/19/2000,84,75,0,65.1269,76.531136,94.143
TJSJ,5/20/2000,84,75,0,62.7745,72.653854,83.3239
TJSJ,5/21/2000,84,76,0,62.0291,68.96277,81.8483
TJSJ,5/22/2000,85,74,0,56.9815,72.03911,82.0559
TJSJ,5/23/2000,87,76,0,58.9106,74.67532,90.8013
TJSJ,5/24/2000,88,77,0.15,63.2495,76.446014,84.6941
TJSJ,5/25/2000,83,76,0.15,69.5285,80.41258,90.8013
TJSJ,5/26/2000,88,75,0.08,59.1645,76.51006,94.143
TJSJ,5/27/2000,86,76,0.05,63.013,75.681046,90.8013
TJSJ,5/28/2000,87,75,0.52,57.1246,77.73554,94.143
TJSJ,5/29/2000,90,74,0.01,55.5791,78.51779,94.143
TJSJ,5/30/2000,87,73,0.01,65.0834,82.11389,100
TJSJ,5/31/2000,88,79,0,61.3631,74.49075,84.5785
TJSJ,6/10/2000,87,79,0,63.013,67.39035,82.0559
TJSJ,6/11/2000,88,77,0,56.9164,71.077065,83.4376
TJSJ,6/12/2000,83,73,1.03,69.5285,86.7376,100
TJSJ,6/13/2000,88,76,0.05,62.249,82.92163,93.5928
TJSJ,6/14/2000,87,76,0.01,63.1423,76.91054,90.8013
TJSJ,6/15/2000,87,76,0.05,59.0494,75.707596,90.8013
TJSJ,6/16/2000,82,75,0.43,79.0466,85.49352,94.1853
TJSJ,6/17/2000,85,77,0.05,72.1122,82.758354,93.6205
TJSJ,6/18/2000,87,77,0,65.0834,77.34762,87.6003
TJSJ,6/19/2000,86,77,0,65.2306,75.07086,87.6003
TJSJ,6/20/2000,87,77,0,59.0494,74.633286,84.5256
TJSJ,6/21/2000,88,77,0,61.3631,75.85514,87.6003
TJSJ,6/22/2000,88,78,0,57.3855,73.033806,82.0559
TJSJ,6/23/2000,87,78,0,60.88,72.49944,79.1989
TJSJ,6/24/2000,86,75,0.09,63.2692,73.60806,90.2171
TJSJ,6/25/2000,88,75,0.02,53.6358,74.491005,90.8013
TJSJ,6/26/2000,87,73,1.13,67.4817,83.30749,94.2272
TJSJ,6/27/2000,86,78,0.01,67.3637,78.88059,90.3345
TJSJ,6/28/2000,87,78,0,63.013,75.072624,84.5256
TJSJ,6/29/2000,87,78,0,63.1423,73.191216,83.5503
TJSJ,6/30/2000,87,78,0.01,60.88,73.20098,84.5256
TJSJ,7/1/2000,85,76,0.38,65.2306,77.960594,87.5481
TJSJ,7/2/2000,88,75,0.33,66.3535,84.798225,97.6323
TJSJ,7/3/2000,87,78,0.15,69.5389,82.3166,93.0885
TJSJ,7/4/2000,88,78,0.1,63.2495,79.549644,93.0885
TJSJ,7/5/2000,88,77,0,63.2495,76.65431,87.6003
TJSJ,7/6/2000,87,77,0,60.88,75.078865,84.5256
TJSJ,7/7/2000,88,77,0,60.88,74.67364,82.0559
TJSJ,7/8/2000,89,76,0.04,53.455,74.68717,90.8013
TJSJ,7/9/2000,89,78,0,61.1253,76.43168,87.6951
TJSJ,7/10/2000,87,78,0,63.013,73.029594,82.0559
TJSJ,7/11/2000,88,78,0,62.4672,74.43784,87.1241
TJSJ,7/12/2000,88,77,0.02,53.181,74.41529,87.6003
TJSJ,7/13/2000,89,77,0.46,61.1253,76.71459,94.2272
TJSJ,7/14/2000,91,78,0.01,53.727,75.593216,94.2272
TJSJ,7/15/2000,89,79,0,57.1775,75.59739,90.3687
TJSJ,7/16/2000,88,79,0,63.2495,74.657974,84.6417
TJSJ,7/17/2000,87,75,0.25,63.013,75.21827,94.143
TJSJ,7/18/2000,87,76,0.15,63.1423,76.695114,90.8013
TJSJ,7/19/2000,88,77,0.07,61.3631,76.6837,88.7482
TJSJ,7/20/2000,88,76,0.07,66.3535,78.782684,90.8013
TJSJ,7/21/2000,88,79,0,65.0834,74.518684,82.1885
TJSJ,7/22/2000,87,80,0,65.0834,74.533585,84.6417
TJSJ,7/23/2000,90,78,0.02,61.6059,77.25296,90.3345
TJSJ,7/24/2000,89,78,0,61.1253,74.9736,84.5785
TJSJ,7/25/2000,91,78,0,52.1115,73.09896,84.6417
TJSJ,7/26/2000,90,79,0.04,63.3777,74.68715,84.6941
TJSJ,7/27/2000,90,79,0,61.1253,74.170296,87.6951
TJSJ,7/28/2000,89,78,0.05,57.1775,71.52381,87.1241
TJSJ,7/29/2000,82,73,1.08,73.6111,86.42235,94.143
TJSJ,7/30/2000,87,75,0.06,69.5389,80.63227,93.5928
TJSJ,7/31/2000,88,77,0.06,63.1423,76.47579,87.6003
TJSJ,8/1/2000,87,75,0.6,63.1423,78.849365,94.143
TJSJ,8/2/2000,88,77,0.03,65.5802,78.27447,90.4094
TJSJ,8/3/2000,87,79,0.11,71.9753,82.23242,94.2687
TJSJ,8/4/2000,90,73,0.65,59.4165,80.83431,94.2687
TJSJ,8/5/2000,88,75,0.05,63.2495,77.77759,94.2272
TJSJ,8/6/2000,88,80,0.01,63.2495,73.36108,80.0404
TJSJ,8/7/2000,90,78,0.01,57.3855,74.05866,90.3345
TJSJ,8/8/2000,89,79,0,65.3099,77.94989,90.3687
TJSJ,8/9/2000,88,80,0,63.2495,76.702324,84.6941
TJSJ,8/10/2000,86,75,0.91,67.3637,78.8045,88.5888
TJSJ,8/11/2000,91,77,0,53.727,75.09119,90.2933
TJSJ,8/12/2000,91,79,0,55.3127,73.06015,84.6417
TJSJ,8/14/2000,87,77,0.07,56.9164,67.55412,76.569
TJSJ,8/15/2000,88,75,0.28,43.1824,73.04167,90.2933
TJSJ,8/16/2000,89,78,0.01,65.5802,75.57611,93.0885
TJSJ,8/17/2000,89,80,0,57.1775,68.41378,87.789
TJSJ,8/18/2000,89,79,0,61.1253,72.71305,84.5785
TJSJ,8/19/2000,82,81,0,,,
TJSJ,8/20/2000,91,81,0,57.4366,72.7019,87.789
TJSJ,8/21/2000,89,80,0.01,63.3777,75.18493,84.6417
TJSJ,8/22/2000,86,75,0.52,69.846,83.57338,100
TJSJ,8/23/2000,84,72,4.81,74.4271,86.652115,100
TJSJ,8/24/2000,86,77,0.11,69.846,82.27285,90.3345
TJSJ,8/25/2000,87,77,0.14,67.3637,79.25598,90.3345
TJSJ,8/26/2000,86,75,0.52,71.9753,85.71116,93.5695
TJSJ,8/27/2000,87.1,75,0.03,67.4817,82.68289,96.4461
TJSJ,8/28/2000,88,78,0.03,72.08,85.2412,93.6981
TJSJ,8/29/2000,89,78,0.08,67.3637,81.698105,96.5182
TJSJ,8/30/2000,87,78,0.06,67.4817,79.304245,90.3345
TJSJ,8/31/2000,88,77,0.16,65.0834,81.20728,93.6205
TJSJ,9/1/2000,88,77,0.04,65.5802,79.54769,90.3345
TJSJ,9/2/2000,87,77,0,60.88,79.21911,87.6003
TJSJ,9/3/2000,86,76,0.31,67.3637,81.283394,90.3687
TJSJ,9/4/2000,87,77,0,72.08,84.15277,93.6205
TJSJ,9/5/2000,88,77,0.03,69.5389,81.96601,93.6205
TJSJ,9/6/2000,88,77,0.09,65.5802,79.83978,93.6205
TJSJ,9/7/2000,86,78,0,67.3637,77.314644,90.3345
TJSJ,9/8/2000,86,77,0,63.2692,76.28981,84.6417
TJSJ,9/9/2000,91,78,0,53.727,74.395485,87.6951
TJSJ,9/10/2000,90,77,0.04,57.6443,79.437935,93.0885
TJSJ,9/11/2000,89,73,0.21,67.5795,81.42408,94.1002
TJSJ,9/12/2000,89,78,0,63.3777,76.36174,87.2222
TJSJ,9/13/2000,88,77,0,61.3631,75.94096,90.2933
TJSJ,9/14/2000,88,79,0.04,63.2495,76.4064,87.6951
TJSJ,9/15/2000,88,77,0.08,67.4817,80.07181,93.6205
TJSJ,9/16/2000,88,76,0.05,65.5802,79.7175,93.5928
TJSJ,9/17/2000,83,75,0.41,71.3899,86.16514,100
TJSJ,9/18/2000,88,75,0.13,61.3631,81.719666,93.5695
TJSJ,9/19/2000,85,76,0.72,69.7345,83.28947,94.1853
TJSJ,9/20/2000,86,75,0.29,69.846,82.79398,100
TJSJ,9/21/2000,86,76,0.09,71.9753,83.354614,93.5928
TJSJ,9/22/2000,87,76,0,65.0834,80.44252,93.5928
TJSJ,9/23/2000,87,77,0.03,69.5389,82.75561,90.3345
TJSJ,9/24/2000,88,76,0.03,69.5389,82.597855,93.6205
TJSJ,9/25/2000,85,78,0.01,74.4434,83.82608,90.3687
TJSJ,9/26/2000,89,79,0.01,70.1589,81.40319,90.3687
TJSJ,9/27/2000,81,75,0.22,79.1989,87.2416,93.5928
TJSJ,9/28/2000,82,77,0,73.9485,85.62858,93.0885
TJSJ,9/29/2000,91,76,0.05,55.4582,76.75119,90.8013
TJSJ,9/30/2000,89,78,0.02,56.9164,78.64556,90.3687
TJSJ,10/1/2000,85,77,0.17,67.6546,79.77023,90.2933
TJSJ,10/2/2000,88,77,0.16,63.2495,80.93766,90.3345
TJSJ,10/3/2000,90,75,0,57.1775,76.95619,93.5695
TJSJ,10/4/2000,87,76,0.02,53.181,73.90704,87.6003
TJSJ,10/5/2000,88,76,0,57.3855,75.164215,87.5481
TJSJ,10/6/2000,87,77,0,60.88,74.98818,84.5256
TJSJ,10/7/2000,88,77,0.02,63.2495,77.72308,90.3345
TJSJ,10/8/2000,86,75,0.75,65.3545,80.40929,94.143
TJSJ,10/9/2000,91,74,0,50.2292,74.131065,90.7287
TJSJ,10/10/2000,87,78,0,63.013,76.90124,84.5785
TJSJ,10/11/2000,88,77,0,59.1645,77.190704,90.2933
TJSJ,10/12/2000,89,77,0.17,59.3022,80.13551,90.3345
TJSJ,10/13/2000,90,76,0,55.5791,75.979996,90.8013
TJSJ,10/14/2000,91,76,0,55.5791,73.36585,90.8013
TJSJ,10/15/2000,87,77,0.69,65.2306,79.29975,90.3345
TJSJ,10/16/2000,87,77,0,59.0494,78.1785,90.2933
TJSJ,10/17/2000,87,75,0.04,58.9106,78.5724,90.2933
TJSJ,10/18/2000,86,75,0,57.1246,75.65757,90.2171
TJSJ,10/19/2000,84,75,0.1,65.1185,83.851166,93.6205
TJSJ,10/20/2000,88,75,0.01,59.1645,79.96805,96.4461
TJSJ,10/21/2000,86,77,0.24,65.3545,80.06577,93.0885
TJSJ,10/22/2000,86,75,0.51,69.846,86.360695,96.4461
TJSJ,10/23/2000,85,74,0.02,72.3041,82.56384,94.143
TJSJ,10/24/2000,85,75,0.57,69.7345,85.98824,100
TJSJ,10/25/2000,89,75,0,58.6546,79.32578,96.4461
TJSJ,10/26/2000,90,78,0,59.4165,76.71521,93.0885
TJSJ,10/27/2000,89,77,0,67.5795,82.15385,90.3345
TJSJ,10/28/2000,84,77,0.17,74.3291,84.220055,93.6205
TJSJ,10/29/2000,87,76,0,60.88,77.97254,90.8013
TJSJ,10/30/2000,85,77,0,67.6546,79.355156,90.2933
TJSJ,10/31/2000,86,76,0.05,65.3545,84.56713,90.8013
TJSJ,11/1/2000,85,75,0.38,69.5285,87.444046,94.143
TJSJ,11/2/2000,83,74,0.13,74.1149,86.550606,97.0174
TJSJ,11/3/2000,83,72,0.47,52.1938,69.51878,100
TJSJ,11/4/2000,83,73,0,55.9745,63.02452,76.3059
TJSJ,11/5/2000,84,72,0,56.509,70.199234,87.4073
TJSJ,11/6/2000,84,73,0,62.7745,73.19874,87.4073
TJSJ,11/7/2000,85,78,0,67.2191,72.28695,79.2676
TJSJ,11/8/2000,84,77,0,60.8714,68.33226,81.922
TJSJ,11/9/2000,83,73,0.05,60.7359,70.39798,90.2171
TJSJ,11/10/2000,83,77,0,56.2428,62.045746,71.1909
TJSJ,11/11/2000,83,72,0,58.3966,68.256615,81.5744
TJSJ,11/12/2000,80,74,0,66.7046,69.23825,84.8003
TJSJ,11/13/2000,84,73,0,62.7745,72.28324,87.4073
TJSJ,11/14/2000,85,74,0.05,67.146,78.00244,88.7482
TJSJ,11/15/2000,86,77,0.01,65.3545,81.13122,90.3345
TJSJ,11/16/2000,86,75,0.03,65.3545,79.61729,93.5928
TJSJ,11/17/2000,86,76,0.05,61.1182,76.06843,84.9155
TJSJ,11/18/2000,85,74,0.18,60.9838,78.13699,90.7287
TJSJ,11/19/2000,85,74,0.01,60.8714,74.86466,90.7287
TJSJ,11/20/2000,86,75,0.11,65.3545,80.37707,93.5695
TJSJ,11/21/2000,85,75,0.08,67.4378,82.26809,93.5928
TJSJ,11/22/2000,85,75,0.24,65.1269,79.62787,96.4461
TJSJ,11/23/2000,84,73,0.13,69.6411,85.32604,97.0174
TJSJ,11/24/2000,84,75,0.29,71.782,86.75952,94.1853
TJSJ,11/25/2000,84,74,0.06,67.146,84.38371,97.0174
TJSJ,11/26/2000,83,75,0.38,74.247,83.68639,90.8013
TJSJ,11/27/2000,84,74,0,66.7046,76.32763,87.4515
TJSJ,11/28/2000,83,75,0.01,74.3291,84.84847,90.3687
TJSJ,11/29/2000,85,76,0,62.7745,77.90922,90.8013
TJSJ,11/30/2000,84,75,0.24,74.4271,83.785065,94.1853
TJSJ,12/1/2000,85,76,0,65.2306,79.853264,90.8013
TJSJ,12/2/2000,86,76,0,58.9106,74.35843,87.6003
TJSJ,12/3/2000,87,74,0,49.5066,76.67611,93.5695
TJSJ,12/4/2000,87,73,0,47.8308,74.1908,90.7287
TJSJ,12/5/2000,87,72,0,49.6623,71.21587,90.6553
TJSJ,12/6/2000,87,73,0,47.8308,70.459625,90.14
TJSJ,12/7/2000,85,73,0,56.509,72.97759,87.4073
TJSJ,12/8/2000,83,73,0.02,58.5141,76.734955,93.518
TJSJ,12/9/2000,83,72,0,62.4018,74.759,90.6553
TJSJ,12/10/2000,81,74,0.21,71.0816,81.88611,94.143
TJSJ,12/11/2000,83,71,0.05,52.9345,76.0487,90.6553
TJSJ,12/12/2000,83,73,0.27,63.0313,79.6917,94.1002
TJSJ,12/13/2000,83,74,0.13,64.7712,78.64074,90.8013
TJSJ,12/14/2000,83,72,0.21,69.4343,80.80574,94.1002
TJSJ,12/15/2000,83,74,0.17,58.1365,75.06532,93.5415
TJSJ,12/16/2000,81,73,0.91,66.358,79.12373,100
TJSJ,12/17/2000,81,73,0.47,74.148,86.84067,94.1002
TJSJ,12/18/2000,82,71,0.32,69.2256,82.52608,96.993
TJSJ,12/19/2000,83,73,0.01,64.5403,78.92621,90.14
TJSJ,12/20/2000,83,71,0.02,60.4858,78.871704,93.4896
TJSJ,12/21/2000,82,74,0.01,64.8973,79.83827,87.5043
TJSJ,12/22/2000,84,73,0.15,62.7745,79.878044,94.143
TJSJ,12/23/2000,82,73,0,62.2913,78.7523,90.7287
TJSJ,12/24/2000,84,72,0.01,49.2195,77.613174,90.14
TJSJ,12/25/2000,84,71,0,56.509,76.91127,93.4658
TJSJ,12/26/2000,83,71,0,60.7359,79.145485,90.14
TJSJ,12/27/2000,85,72,0,54.6256,74.50211,90.7287
TJSJ,12/28/2000,85,71,0,51.2489,73.34801,90.062
TJSJ,12/29/2000,84,72,0,56.509,75.01981,90.6553
TJSJ,12/30/2000,86,72,0,57.1246,77.6594,93.518
TJSJ,12/31/2000,86,71,0,54.8971,78.264694,93.4896
TJSJ,1/1/2001,85,72,0,63.2692,80.03918,90.13999
TJSJ,1/2/2001,84,70,0,60.7359,77.59966,90.062
TJSJ,1/3/2001,82.9,71,0.6,66.92626,83.015335,96.99304
TJSJ,1/4/2001,84.9,71,0,54.625618,75.33325,93.46576
TJSJ,1/5/2001,87.1,71,0,53.208717,73.24829,87.407265
TJSJ,1/6/2001,84.9,71.1,0,54.77119,70.74482,84.1584
TJSJ,1/7/2001,82.9,68,0,62.401833,76.313324,88.259766
TJSJ,1/8/2001,84,71,0,62.533913,77.57623,87.35387
TJSJ,1/9/2001,87.8,72,0,44.62637,69.21633,87.407265
TJSJ,1/10/2001,86,71,0,41.14509,70.02419,87.35387
TJSJ,1/11/2001,82.9,69,0,56.24278,72.00933,89.9831
TJSJ,1/12/2001,84.2,71.1,0,54.77119,72.09252,84.1584
TJSJ,1/13/2001,84,69.1,0,44.2872,69.01988,87.255104
TJSJ,1/14/2001,84.2,66.9,0.19,58.654602,76.01148,94.057
TJSJ,1/15/2001,82.9,69.1,0,62.158096,76.9831,90.062
TJSJ,1/16/2001,79,71,0.45,71.1909,85.0911,94.057
TJSJ,1/17/2001,82.9,69,0.02,60.246395,76.18429,96.3879
TJSJ,1/18/2001,82.9,70,0.16,54.2272,78.24267,90.65528
TJSJ,1/19/2001,84.9,71,0.09,51.120544,74.344284,90.65528
TJSJ,1/20/2001,84,71,0,56.7175,73.939,86.76749
TJSJ,1/21/2001,84.2,71.6,0.06,56.508995,77.12075,90.13999
TJSJ,1/22/2001,82.9,71.1,0.42,66.92626,82.59206,94.057
TJSJ,1/23/2001,86,71,0,52.753742,74.99882,93.48956
TJSJ,1/24/2001,87.1,71.1,0,51.40249,77.06113,90.65528
TJSJ,1/25/2001,86,71,0,51.120544,77.24467,90.65528
TJSJ,1/26/2001,83,69.8,0,58.25498,76.68745,90.65528
TJSJ,1/27/2001,83,72,0.1,63.0313,75.66318,87.407265
TJSJ,1/28/2001,82.9,73,0.11,60.246395,70.15081,94.10022
TJSJ,1/29/2001,76,71.6,0.64,73.6111,84.306175,100
TJSJ,1/30/2001,82,71.6,0,52.3744,64.1589,76.133446
TJSJ,1/31/2001,82.4,69.8,0.02,58.25498,70.66092,81.43524
TJSJ,2/1/2001,84.2,71.1,0.04,54.77119,77.75087,87.407265
TJSJ,2/2/2001,82,71,0.23,64.77119,81.15267,94.057
TJSJ,2/3/2001,82.9,70,0.01,64.8973,79.70379,90.65528
TJSJ,2/4/2001,84.9,70,0,45.895004,69.69457,84.1584
TJSJ,2/5/2001,84.2,71.6,0.03,60.7359,79.08081,90.65528
TJSJ,2/6/2001,82.4,69.8,0.02,66.92626,80.88822,90.728714
TJSJ,2/7/2001,84.9,70,0,67.14597,80.58978,93.46576
TJSJ,2/8/2001,84.9,71.6,0,56.508995,76.1941,87.45151
TJSJ,2/9/2001,84,71.6,0.12,58.51412,73.59187,88.507805
TJSJ,2/10/2001,84,73,0.02,56.24278,70.964745,87.407265
TJSJ,2/11/2001,83,73,0.01,60.246395,74.67465,88.507805
TJSJ,2/12/2001,84,71.1,0.02,60.48584,71.87969,87.45151
TJSJ,2/13/2001,84,72,0.07,56.45147,68.918106,81.78657
TJSJ,2/14/2001,82.4,71.6,0.08,58.136505,70.04343,88.5888
TJSJ,2/15/2001,82,71,0.14,62.401833,78.30906,94.10022
TJSJ,2/16/2001,82.9,71.6,0.37,66.48085,79.69124,94.057
TJSJ,2/17/2001,82.9,69.8,0.03,62.533913,76.92069,90.0191
